rho,tau,selected_k,is_upper_half
2.4000000000000004,2.238721138568338e-05,7,True
2.4000000000000004,3.1622776601683795e-05,7,True
2.4000000000000004,4.466835921509625e-05,7,True
2.4000000000000004,6.309573444801929e-05,7,True
2.4000000000000004,8.912509381337441e-05,7,True
2.4000000000000004,0.0001258925411794166,7,True
2.4000000000000004,0.00017782794100389227,7,True
2.4000000000000004,0.0002511886431509582,7,True
2.4000000000000004,0.00035481338923357456,7,True
2.4000000000000004,0.0005011872336272714,7,True
2.4000000000000004,0.0007079457843841374,6,True
2.4000000000000004,0.001,6,True
2.4000000000000004,0.0014125375446227555,6,True
2.4000000000000004,0.0019952623149688746,6,True
2.4000000000000004,0.002818382931264449,6,True
2.4000000000000004,0.003981071705534969,6,True
2.4000000000000004,0.005623413251903491,6,True
2.4000000000000004,0.00794328234724282,6,True
2.4000000000000004,0.011220184543019606,6,True
2.4000000000000004,0.01584893192461111,6,True
2.4000000000000004,0.022387211385683378,6,True
2.4000000000000004,0.03162277660168379,6,True
2.4000000000000004,0.04466835921509635,5,True
2.4000000000000004,0.06309573444801916,5,True
2.4000000000000004,0.08912509381337441,5,True
2.4000000000000004,0.12589254117941662,5,True
2.4000000000000004,0.1778279410038923,5,True
2.4000000000000004,0.25118864315095824,5,True
2.4000000000000004,0.3548133892335746,5,True
2.4000000000000004,0.5011872336272715,5,True
2.4000000000000004,0.7079457843841374,5,True
2.4000000000000004,1.0,5,True
2.4000000000000004,1.4125375446227555,5,True
2.4000000000000004,1.9952623149688746,5,True
2.4000000000000004,2.8183829312644493,5,True
2.4000000000000004,3.981071705534969,4,False
2.4000000000000004,5.62341325190349,4,False
2.4000000000000004,7.943282347242821,4,False
2.4000000000000004,11.220184543019606,4,False
2.4000000000000004,15.848931924611108,4,False
2.4000000000000004,22.38721138568338,4,False
2.4000000000000004,31.622776601683793,4,False
2.4000000000000004,44.668359215096345,4,False
2.4000000000000004,63.09573444801917,4,False
2.4000000000000004,89.1250938133744,4,False
2.4000000000000004,125.89254117941661,4,False
2.4000000000000004,177.82794100389228,4,False
2.4000000000000004,251.18864315095718,4,False
2.4000000000000004,354.8133892335746,3,False
2.4000000000000004,501.18723362727144,3,False
2.4000000000000004,707.9457843841374,3,False
2.4000000000000004,1000.0,3,False
2.4000000000000004,1412.5375446227497,3,False
2.4000000000000004,1995.2623149688748,3,False
2.4000000000000004,2818.3829312644493,3,False
2.4000000000000004,3981.071705534969,3,False
2.4000000000000004,5623.413251903491,3,False
2.4000000000000004,7943.282347242789,3,False
2.4000000000000004,11220.184543019652,3,False
2.4000000000000004,15848.931924611108,3,False
2.4000000000000004,22387.211385683288,2,False
2.4000000000000004,31622.776601683792,2,False
2.4000000000000004,44668.35921509616,2,False
2.4000000000000004,63095.73444801943,2,False
2.4000000000000004,89125.0938133744,2,False
2.4000000000000004,125892.5411794161,2,False
2.4000000000000004,177827.94100389228,2,False
2.4000000000000004,251188.64315095718,2,False
2.4000000000000004,354813.389233576,2,False
2.4000000000000004,501187.2336272715,2,False
2.4000000000000004,707945.7843841345,2,False
2.4000000000000004,1000000.0,2,False
2.4000000000000004,1412537.5446227496,2,False
2.4000000000000004,1995262.3149688828,1,False
2.4000000000000004,2818382.9312644494,1,False
2.4000000000000004,3981071.705534953,1,False
2.4000000000000004,5623413.251903491,1,False
2.4000000000000004,7943282.347242789,1,False
2.4000000000000004,11220184.543019652,1,False
2.4000000000000004,15848931.924611108,1,False
2.4000000000000004,22387211.385683287,1,False
2.4000000000000004,31622776.60168379,1,False
2.4000000000000004,44668359.21509617,1,False
2.4000000000000004,63095734.44801943,1,False
2.4000000000000004,89125093.8133744,1,False
2.4000000000000004,125892541.1794161,1,False
2.4000000000000004,177827941.00389227,1,False
2.4000000000000004,251188643.1509572,0,False
2.4000000000000004,354813389.23357606,0,False
2.4000000000000004,501187233.6272715,0,False
2.4000000000000004,707945784.3841344,0,False
2.4000000000000004,1000000000.0,0,False
2.4000000000000004,1412537544.6227496,0,False
2.4000000000000004,1995262314.9688828,0,False
2.4000000000000004,2818382931.264449,0,False
2.4000000000000004,3981071705.534953,0,False
2.4000000000000004,5623413251.903491,0,False
2.4000000000000004,7943282347.242789,0,False
2.4000000000000004,11220184543.019653,0,False
2.4000000000000004,15848931924.611109,0,False
2.4000000000000004,22387211385.683285,0,False
2.4000000000000004,31622776601.683792,0,False
2.4000000000000004,44668359215.09617,0,False
2.4000000000000004,63095734448.019424,0,False
2.4000000000000004,89125093813.3744,0,False
2.4000000000000004,125892541179.4161,0,False
2.4000000000000004,177827941003.89227,0,False
2.4000000000000004,251188643150.95718,0,False
2.4000000000000004,354813389233.57605,0,False
2.4000000000000004,501187233627.2715,0,False
2.4000000000000004,707945784384.1344,0,False
2.4000000000000004,1000000000000.0,0,False
2.45,1e-12,8,True
2.45,1.4125375446227555e-12,8,True
2.45,1.9952623149688827e-12,8,True
2.45,2.8183829312644492e-12,8,True
2.45,3.9810717055349695e-12,8,True
2.45,5.6234132519034904e-12,8,True
2.45,7.943282347242821e-12,8,True
2.45,1.1220184543019653e-11,8,True
2.45,1.5848931924611107e-11,8,True
2.45,2.2387211385683377e-11,8,True
2.45,3.1622776601683794e-11,8,True
2.45,4.4668359215096346e-11,8,True
2.45,6.309573444801942e-11,8,True
2.45,8.912509381337441e-11,8,True
2.45,1.2589254117941662e-10,8,True
2.45,1.778279410038923e-10,8,True
2.45,2.511886431509582e-10,8,True
2.45,3.5481338923357605e-10,8,True
2.45,5.011872336272714e-10,8,True
2.45,7.079457843841373e-10,8,True
2.45,1e-09,8,True
2.45,1.4125375446227555e-09,8,True
2.45,1.9952623149688828e-09,8,True
2.45,2.8183829312644493e-09,8,True
2.45,3.981071705534969e-09,8,True
2.45,5.623413251903491e-09,8,True
2.45,7.943282347242822e-09,8,True
2.45,1.122018454301963e-08,8,True
2.45,1.584893192461114e-08,8,True
2.45,2.2387211385683378e-08,8,True
2.45,3.162277660168379e-08,8,True
2.45,4.4668359215096253e-08,8,True
2.45,6.30957344480193e-08,8,True
2.45,8.912509381337459e-08,8,True
2.45,1.2589254117941662e-07,8,True
2.45,1.7782794100389227e-07,8,True
2.45,2.511886431509577e-07,8,True
2.45,3.548133892335753e-07,8,True
2.45,5.011872336272725e-07,8,True
2.45,7.079457843841374e-07,8,True
2.45,1e-06,8,True
2.45,1.4125375446227524e-06,8,True
2.45,1.9952623149688787e-06,8,True
2.45,2.818382931264455e-06,8,True
2.45,3.981071705534969e-06,8,True
2.45,5.623413251903491e-06,8,True
2.45,7.943282347242805e-06,8,True
2.45,1.122018454301963e-05,7,True
2.45,1.5848931924611107e-05,7,True
2.45,2.238721138568338e-05,7,True
2.45,3.1622776601683795e-05,7,True
2.45,4.466835921509625e-05,7,True
2.45,6.309573444801929e-05,7,True
2.45,8.912509381337441e-05,7,True
2.45,0.0001258925411794166,7,True
2.45,0.00017782794100389227,7,True
2.45,0.0002511886431509582,7,True
2.45,0.00035481338923357456,7,True
2.45,0.0005011872336272714,6,True
2.45,0.0007079457843841374,6,True
2.45,0.001,6,True
2.45,0.0014125375446227555,6,True
2.45,0.0019952623149688746,6,True
2.45,0.002818382931264449,6,True
2.45,0.003981071705534969,6,True
2.45,0.005623413251903491,6,True
2.45,0.00794328234724282,6,True
2.45,0.011220184543019606,6,True
2.45,0.01584893192461111,6,True
2.45,0.022387211385683378,6,True
2.45,0.03162277660168379,6,True
2.45,0.04466835921509635,5,True
2.45,0.06309573444801916,5,True
2.45,0.08912509381337441,5,True
2.45,0.12589254117941662,5,True
2.45,0.1778279410038923,5,True
2.45,0.25118864315095824,5,True
2.45,0.3548133892335746,5,True
2.45,0.5011872336272715,5,True
2.45,0.7079457843841374,5,True
2.45,1.0,5,True
2.45,1.4125375446227555,5,True
2.45,1.9952623149688746,5,True
2.45,2.8183829312644493,5,True
2.45,3.981071705534969,4,False
2.45,5.62341325190349,4,False
2.45,7.943282347242821,4,False
2.45,11.220184543019606,4,False
2.45,15.848931924611108,4,False
2.45,22.38721138568338,4,False
2.45,31.622776601683793,4,False
2.45,44.668359215096345,4,False
2.45,63.09573444801917,4,False
2.45,89.1250938133744,4,False
2.45,125.89254117941661,4,False
2.45,177.82794100389228,4,False
2.45,251.18864315095718,3,False
2.45,354.8133892335746,3,False
2.45,501.18723362727144,3,False
2.45,707.9457843841374,3,False
2.45,1000.0,3,False
2.45,1412.5375446227497,3,False
2.45,1995.2623149688748,3,False
2.45,2818.3829312644493,3,False
2.45,3981.071705534969,3,False
2.45,5623.413251903491,3,False
2.45,7943.282347242789,3,False
2.45,11220.184543019652,3,False
2.45,15848.931924611108,3,False
2.45,22387.211385683288,2,False
2.45,31622.776601683792,2,False
2.45,44668.35921509616,2,False
2.45,63095.73444801943,2,False
2.45,89125.0938133744,2,False
2.45,125892.5411794161,2,False
2.45,177827.94100389228,2,False
2.45,251188.64315095718,2,False
2.45,354813.389233576,2,False
2.45,501187.2336272715,2,False
2.45,707945.7843841345,2,False
2.45,1000000.0,2,False
2.45,1412537.5446227496,2,False
2.45,1995262.3149688828,1,False
2.45,2818382.9312644494,1,False
2.45,3981071.705534953,1,False
2.45,5623413.251903491,1,False
2.45,7943282.347242789,1,False
2.45,11220184.543019652,1,False
2.45,15848931.924611108,1,False
2.45,22387211.385683287,1,False
2.45,31622776.60168379,1,False
2.45,44668359.21509617,1,False
2.45,63095734.44801943,1,False
2.45,89125093.8133744,1,False
2.45,125892541.1794161,1,False
2.45,177827941.00389227,1,False
2.45,251188643.1509572,0,False
2.45,354813389.23357606,0,False
2.45,501187233.6272715,0,False
2.45,707945784.3841344,0,False
2.45,1000000000.0,0,False
2.45,1412537544.6227496,0,False
2.45,1995262314.9688828,0,False
2.45,2818382931.264449,0,False
2.45,3981071705.534953,0,False
2.45,5623413251.903491,0,False
2.45,7943282347.242789,0,False
2.45,11220184543.019653,0,False
2.45,15848931924.611109,0,False
2.45,22387211385.683285,0,False
2.45,31622776601.683792,0,False
2.45,44668359215.09617,0,False
2.45,63095734448.019424,0,False
2.45,89125093813.3744,0,False
2.45,125892541179.4161,0,False
2.45,177827941003.89227,0,False
2.45,251188643150.95718,0,False
2.45,354813389233.57605,0,False
2.45,501187233627.2715,0,False
2.45,707945784384.1344,0,False
2.45,1000000000000.0,0,False
2.5,1e-12,8,True
2.5,1.4125375446227555e-12,8,True
2.5,1.9952623149688827e-12,8,True
2.5,2.8183829312644492e-12,8,True
2.5,3.9810717055349695e-12,8,True
2.5,5.6234132519034904e-12,8,True
2.5,7.943282347242821e-12,8,True
2.5,1.1220184543019653e-11,8,True
2.5,1.5848931924611107e-11,8,True
2.5,2.2387211385683377e-11,8,True
2.5,3.1622776601683794e-11,8,True
2.5,4.4668359215096346e-11,8,True
2.5,6.309573444801942e-11,8,True
2.5,8.912509381337441e-11,8,True
2.5,1.2589254117941662e-10,8,True
2.5,1.778279410038923e-10,8,True
2.5,2.511886431509582e-10,8,True
2.5,3.5481338923357605e-10,8,True
2.5,5.011872336272714e-10,8,True
2.5,7.079457843841373e-10,8,True
2.5,1e-09,8,True
2.5,1.4125375446227555e-09,8,True
2.5,1.9952623149688828e-09,8,True
2.5,2.8183829312644493e-09,8,True
2.5,3.981071705534969e-09,8,True
2.5,5.623413251903491e-09,8,True
2.5,7.943282347242822e-09,8,True
2.5,1.122018454301963e-08,8,True
2.5,1.584893192461114e-08,8,True
2.5,2.2387211385683378e-08,8,True
2.5,3.162277660168379e-08,8,True
2.5,4.4668359215096253e-08,8,True
2.5,6.30957344480193e-08,8,True
2.5,8.912509381337459e-08,8,True
2.5,1.2589254117941662e-07,8,True
2.5,1.7782794100389227e-07,8,True
2.5,2.511886431509577e-07,8,True
2.5,3.548133892335753e-07,8,True
2.5,5.011872336272725e-07,8,True
2.5,7.079457843841374e-07,8,True
2.5,1e-06,8,True
2.5,1.4125375446227524e-06,8,True
2.5,1.9952623149688787e-06,8,True
2.5,2.818382931264455e-06,8,True
2.5,3.981071705534969e-06,8,True
2.5,5.623413251903491e-06,8,True
2.5,7.943282347242805e-06,8,True
2.5,1.122018454301963e-05,7,True
2.5,1.5848931924611107e-05,7,True
2.5,2.238721138568338e-05,7,True
2.5,3.1622776601683795e-05,7,True
2.5,4.466835921509625e-05,7,True
2.5,6.309573444801929e-05,7,True
2.5,8.912509381337441e-05,7,True
2.5,0.0001258925411794166,7,True
2.5,0.00017782794100389227,7,True
2.5,0.0002511886431509582,7,True
2.5,0.00035481338923357456,6,True
2.5,0.0005011872336272714,6,True
2.5,0.0007079457843841374,6,True
2.5,0.001,6,True
2.5,0.0014125375446227555,6,True
2.5,0.0019952623149688746,6,True
2.5,0.002818382931264449,6,True
2.5,0.003981071705534969,6,True
2.5,0.005623413251903491,6,True
2.5,0.00794328234724282,6,True
2.5,0.011220184543019606,6,True
2.5,0.01584893192461111,6,True
2.5,0.022387211385683378,6,True
2.5,0.03162277660168379,5,True
2.5,0.04466835921509635,5,True
2.5,0.06309573444801916,5,True
2.5,0.08912509381337441,5,True
2.5,0.12589254117941662,5,True
2.5,0.1778279410038923,5,True
2.5,0.25118864315095824,5,True
2.5,0.3548133892335746,5,True
2.5,0.5011872336272715,5,True
2.5,0.7079457843841374,5,True
2.5,1.0,5,True
2.5,1.4125375446227555,5,True
2.5,1.9952623149688746,5,True
2.5,2.8183829312644493,4,False
2.5,3.981071705534969,4,False
2.5,5.62341325190349,4,False
2.5,7.943282347242821,4,False
2.5,11.220184543019606,4,False
2.5,15.848931924611108,4,False
2.5,22.38721138568338,4,False
2.5,31.622776601683793,4,False
2.5,44.668359215096345,4,False
2.5,63.09573444801917,4,False
2.5,89.1250938133744,4,False
2.5,125.89254117941661,4,False
2.5,177.82794100389228,4,False
2.5,251.18864315095718,3,False
2.5,354.8133892335746,3,False
2.5,501.18723362727144,3,False
2.5,707.9457843841374,3,False
2.5,1000.0,3,False
2.5,1412.5375446227497,3,False
2.5,1995.2623149688748,3,False
2.5,2818.3829312644493,3,False
2.5,3981.071705534969,3,False
2.5,5623.413251903491,3,False
2.5,7943.282347242789,3,False
2.5,11220.184543019652,3,False
2.5,15848.931924611108,3,False
2.5,22387.211385683288,2,False
2.5,31622.776601683792,2,False
2.5,44668.35921509616,2,False
2.5,63095.73444801943,2,False
2.5,89125.0938133744,2,False
2.5,125892.5411794161,2,False
2.5,177827.94100389228,2,False
2.5,251188.64315095718,2,False
2.5,354813.389233576,2,False
2.5,501187.2336272715,2,False
2.5,707945.7843841345,2,False
2.5,1000000.0,2,False
2.5,1412537.5446227496,2,False
2.5,1995262.3149688828,1,False
2.5,2818382.9312644494,1,False
2.5,3981071.705534953,1,False
2.5,5623413.251903491,1,False
2.5,7943282.347242789,1,False
2.5,11220184.543019652,1,False
2.5,15848931.924611108,1,False
2.5,22387211.385683287,1,False
2.5,31622776.60168379,1,False
2.5,44668359.21509617,1,False
2.5,63095734.44801943,1,False
2.5,89125093.8133744,1,False
2.5,125892541.1794161,1,False
2.5,177827941.00389227,1,False
2.5,251188643.1509572,0,False
2.5,354813389.23357606,0,False
2.5,501187233.6272715,0,False
2.5,707945784.3841344,0,False
2.5,1000000000.0,0,False
2.5,1412537544.6227496,0,False
2.5,1995262314.9688828,0,False
2.5,2818382931.264449,0,False
2.5,3981071705.534953,0,False
2.5,5623413251.903491,0,False
2.5,7943282347.242789,0,False
2.5,11220184543.019653,0,False
2.5,15848931924.611109,0,False
2.5,22387211385.683285,0,False
2.5,31622776601.683792,0,False
2.5,44668359215.09617,0,False
2.5,63095734448.019424,0,False
2.5,89125093813.3744,0,False
2.5,125892541179.4161,0,False
2.5,177827941003.89227,0,False
2.5,251188643150.95718,0,False
2.5,354813389233.57605,0,False
2.5,501187233627.2715,0,False
2.5,707945784384.1344,0,False
2.5,1000000000000.0,0,False
2.55,1e-12,8,True
2.55,1.4125375446227555e-12,8,True
2.55,1.9952623149688827e-12,8,True
2.55,2.8183829312644492e-12,8,True
2.55,3.9810717055349695e-12,8,True
2.55,5.6234132519034904e-12,8,True
2.55,7.943282347242821e-12,8,True
2.55,1.1220184543019653e-11,8,True
2.55,1.5848931924611107e-11,8,True
2.55,2.2387211385683377e-11,8,True
2.55,3.1622776601683794e-11,8,True
2.55,4.4668359215096346e-11,8,True
2.55,6.309573444801942e-11,8,True
2.55,8.912509381337441e-11,8,True
2.55,1.2589254117941662e-10,8,True
2.55,1.778279410038923e-10,8,True
2.55,2.511886431509582e-10,8,True
2.55,3.5481338923357605e-10,8,True
2.55,5.011872336272714e-10,8,True
2.55,7.079457843841373e-10,8,True
2.55,1e-09,8,True
2.55,1.4125375446227555e-09,8,True
2.55,1.9952623149688828e-09,8,True
2.55,2.8183829312644493e-09,8,True
2.55,3.981071705534969e-09,8,True
2.55,5.623413251903491e-09,8,True
2.55,7.943282347242822e-09,8,True
2.55,1.122018454301963e-08,8,True
2.55,1.584893192461114e-08,8,True
2.55,2.2387211385683378e-08,8,True
2.55,3.162277660168379e-08,8,True
2.55,4.4668359215096253e-08,8,True
2.55,6.30957344480193e-08,8,True
2.55,8.912509381337459e-08,8,True
2.55,1.2589254117941662e-07,8,True
2.55,1.7782794100389227e-07,8,True
2.55,2.511886431509577e-07,8,True
2.55,3.548133892335753e-07,8,True
2.55,5.011872336272725e-07,8,True
2.55,7.079457843841374e-07,8,True
2.55,1e-06,8,True
2.55,1.4125375446227524e-06,8,True
2.55,1.9952623149688787e-06,8,True
2.55,2.818382931264455e-06,8,True
2.55,3.981071705534969e-06,8,True
2.55,5.623413251903491e-06,8,True
2.55,7.943282347242805e-06,7,True
2.55,1.122018454301963e-05,7,True
2.55,1.5848931924611107e-05,7,True
2.55,2.238721138568338e-05,7,True
2.55,3.1622776601683795e-05,7,True
2.55,4.466835921509625e-05,7,True
2.55,6.309573444801929e-05,7,True
2.55,8.912509381337441e-05,7,True
2.55,0.0001258925411794166,7,True
2.55,0.00017782794100389227,7,True
2.55,0.0002511886431509582,7,True
2.55,0.00035481338923357456,6,True
2.55,0.0005011872336272714,6,True
2.55,0.0007079457843841374,6,True
2.55,0.001,6,True
2.55,0.0014125375446227555,6,True
2.55,0.0019952623149688746,6,True
2.55,0.002818382931264449,6,True
2.55,0.003981071705534969,6,True
2.55,0.005623413251903491,6,True
2.55,0.00794328234724282,6,True
2.55,0.011220184543019606,6,True
2.55,0.01584893192461111,6,True
2.55,0.022387211385683378,5,True
2.55,0.03162277660168379,5,True
2.55,0.04466835921509635,5,True
2.55,0.06309573444801916,5,True
2.55,0.08912509381337441,5,True
2.55,0.12589254117941662,5,True
2.55,0.1778279410038923,5,True
2.55,0.25118864315095824,5,True
2.55,0.3548133892335746,5,True
2.55,0.5011872336272715,5,True
2.55,0.7079457843841374,5,True
2.55,1.0,5,True
2.55,1.4125375446227555,5,True
2.55,1.9952623149688746,5,True
2.55,2.8183829312644493,4,False
2.55,3.981071705534969,4,False
2.55,5.62341325190349,4,False
2.55,7.943282347242821,4,False
2.55,11.220184543019606,4,False
2.55,15.848931924611108,4,False
2.55,22.38721138568338,4,False
2.55,31.622776601683793,4,False
2.55,44.668359215096345,4,False
2.55,63.09573444801917,4,False
2.55,89.1250938133744,4,False
2.55,125.89254117941661,4,False
2.55,177.82794100389228,4,False
2.55,251.18864315095718,3,False
2.55,354.8133892335746,3,False
2.55,501.18723362727144,3,False
2.55,707.9457843841374,3,False
2.55,1000.0,3,False
2.55,1412.5375446227497,3,False
2.55,1995.2623149688748,3,False
2.55,2818.3829312644493,3,False
2.55,3981.071705534969,3,False
2.55,5623.413251903491,3,False
2.55,7943.282347242789,3,False
2.55,11220.184543019652,3,False
2.55,15848.931924611108,3,False
2.55,22387.211385683288,2,False
2.55,31622.776601683792,2,False
